review,rating,label
everything awesome base sound quality mark 10 10 case comfort mark 6 10 cant use consistently hourread more,4,0
sound good connected wireless suck mic voice recording audioread more,3,0
calling problemread more,3,0
great headphone little uncomfortable used longer durationread more,3,0
the bluetooth function working 1 month i bought dont go flipkart also dont giving replacement 1 weekread more,1,0
osm productsread more,4,0
amazing productsread more,3,0
good product tightread more,3,0
sound quality good mic bluetooth much audible need connect aux cable better clarity doesnt solve purposeread more,3,0
it spunge hard hurt ear area irritatingread more,1,0
worse product seen dont buy totally waste money read more,1,0
sound qualityread more,1,0
really awesomeread more,4,0
outer ear pain long useread more,3,0
good product painful earread more,4,0
everything fine bluetooth connectivity gone worse week usage you keep mobile phone close seamless experienceread more,3,0
mic audibleread more,3,0
awesomefast delivery flipkartread more,4,0
very nice qualityread more,4,0
sound quality using 1 month sound stopped voming one speaker 3 month stopped coming guy carefulbass charger abd battery backup build improved mic sometimes doesnt workbluetooth range 23 meter work well room go next room doesnt work rest goodread more,1,0
good music good callsread more,3,0
im writing review around 2 month use bluetooth good youll unable hear sound wind fast coz good bluetoothand baki sab badiya lagaread more,4,0
sound good whenever calling someone wire mic doesnt work properly otherwise everything goodread more,4,0
allis good range problem doesnt work 3mread more,3,0
not suitable long usepain earsread more,3,0
the product best term sound quality change pitch clearly heardjust headphone cant kept ear long give stress ear eventually painbut regular light use product besti recommend buy itread more,4,0
product sanitizedread more,2,0
product quite good ive provided defective productread more,1,0
amazing really highly recommended in time pandemic online access meeting music etcis highly demanded situation product really help work comfortablyread more,4,0
op product best dj rapping gamingread more,4,0
not comfortable not use long timeread more,2,0
satisfied product it minus point size small pain 30 minute useread more,4,0
the microphone workingread more,2,0
headphone stopped working 24 day loss moneyread more,1,0
it one side speaker stop working within 1 monthread more,2,0
average product price bad thoread more,3,0
good cool environment mic good too much noisyread more,3,0
pain full canot use long time thea problem callingread more,3,0
lot issue microphoneother thing better compared microphone bad satisfied productlater i ordered rokerz 450 good happy perfect productread more,2,0
i cant wear 5minutesread more,1,0
it pretty heavy cant use 23 hr continouslyread more,3,0
got good price sale bass good fit well ear at around 850 rupee i feel worth itread more,4,0
good one sometimes problem bluetooth connectivity work fineread more,4,0
it looking beautiful and sound quality good battery backup maintain 8 hoursnot bad read more,3,0
amazing product sound quality bestread more,4,0
over good quality i wrting review 2 month using productread more,4,0
need bassread more,4,0
good sound go bit purpose meeting call good music thinkread more,4,0
not good product start showing problem one month purchase only start connected charging without charging connection headset doesnt workread more,2,0
everything good wireless connectivity given 10m notread more,4,0
mic work properlyread more,1,0
wow nice productread more,4,0
sound quality awesomeit good calling person side always complains voice slowi disappointed i bought callingread more,3,0
everything perfectly ok except rightness press ear cause pain 2nd hour use case cause pain first hour itselfread more,4,0
it good product price range amazing sound quality good long lasting use meeting call i used constantly full day feel little pain ear used 23 hour constantly fit head sizethumps productread more,3,0
sound quality excellent batterie back excellent design excellent bluetooth connectivity 5meter poorbass excellentread more,4,0
material nat goddread more,3,0
product awesome good battery backup sound quality good i like itread more,4,0
awesome sound barread more,3,0
my headband broke without major pressure applied itread more,3,0
pain ear usingread more,1,0
excellent product excellent voiceread more,4,0
it goodread more,2,0
good product per priceread more,4,0
very bad outer material qualityread more,2,0
out standing performance love product tnx flipkart read more,4,0
very bad product read more,1,0
plus compact easy pair use mic work seamlessly music sound amazinggives extra bassminus get call first ring like full volume sort give jerk control volume song change used heapdhonesread more,4,0
